date,open,high,low,close,volume
2024-11-14,22.35,22.4,22.1,22.25,14872731
2024-11-15,22.2,22.45,22.05,22.05,20638791
2024-11-18,22.15,22.55,22.05,22.45,17878955
2024-11-19,22.35,22.5,22.25,22.35,13724422
2024-11-20,22.3,22.4,22.1,22.3,13951434
2024-11-21,22.15,22.2,22.05,22.05,11631195
2024-11-22,22.2,22.3,22.1,22.1,7605004
2024-11-25,22.4,22.55,22.15,22.3,31054212
2024-11-26,22.2,22.35,22.1,22.1,8425476
2024-11-27,22.1,22.15,21.75,21.75,20080959
2024-11-28,21.85,21.9,21.5,21.75,12948299
2024-11-29,21.55,21.55,21.2,21.2,24531691
2024-12-02,21.2,21.45,21.2,21.2,15083506
2024-12-03,21.3,21.55,21.25,21.55,15310646
2024-12-04,21.55,21.65,21.4,21.65,13579616
2024-12-05,21.65,21.65,21.2,21.2,13081564
2024-12-06,21.35,21.35,21.1,21.15,11785394
2024-12-09,21.1,21.2,21.0,21.0,16212465
2024-12-10,21.05,21.3,21.0,21.0,14652047
2024-12-11,21.0,21.0,20.65,20.8,20768554
2024-12-12,20.8,20.85,20.5,20.5,23334577
2024-12-13,20.5,20.5,20.2,20.25,23998590
2024-12-16,20.25,20.3,20.0,20.25,32950030
2024-12-17,20.15,20.15,20.0,20.0,22916601
2024-12-18,20.0,20.15,20.0,20.05,19955986
2024-12-19,20.0,20.05,19.8,19.95,20484664
2024-12-20,19.9,19.95,19.8,19.9,29604279
2024-12-23,19.95,20.1,19.9,20.0,18208344
2024-12-24,20.05,20.15,19.95,19.95,14439950
2024-12-25,20.0,20.05,19.9,19.95,12916610
2024-12-26,20.0,20.1,19.95,20.0,11002444
2024-12-27,20.0,20.0,19.9,20.0,12481252
2024-12-30,20.0,20.0,19.85,19.85,14977560
2024-12-31,19.8,19.85,19.55,19.65,20805980
2025-01-02,19.6,19.6,19.15,19.25,30378568
2025-01-03,19.25,19.25,19.0,19.0,27101517
2025-01-06,19.0,19.45,18.9,19.3,29238621
2025-01-07,19.25,19.25,18.95,18.95,32352817
