date,open,high,low,close,volume
2024-11-14,114.5,115.5,114.0,114.0,5800064
2024-11-15,114.5,116.5,111.0,111.0,12728515
2024-11-18,111.0,113.0,110.5,111.0,9323014
2024-11-19,111.5,112.5,109.0,112.5,10237335
2024-11-20,111.5,112.0,110.5,112.0,7783335
2024-11-21,111.0,113.0,110.5,112.5,6551735
2024-11-22,112.5,114.0,112.5,113.0,5133384
2024-11-25,113.5,115.0,113.0,115.0,9400187
2024-11-26,114.5,115.0,113.5,113.5,2277285
2024-11-27,113.5,115.0,113.5,115.0,2840600
2024-11-28,114.5,115.0,113.0,113.0,3298856
2024-11-29,112.5,114.0,112.0,113.0,3561438
2024-12-02,113.5,115.0,113.5,114.0,4609315
2024-12-03,114.5,115.0,111.0,112.5,12838838
2024-12-04,112.0,113.0,110.5,113.0,12315964
2024-12-05,112.5,113.5,111.5,112.0,6812024
2024-12-06,112.0,114.0,112.0,113.5,6189961
2024-12-09,114.0,114.5,113.0,114.5,2808059
2024-12-10,114.0,115.0,113.0,114.0,5763366
2024-12-11,114.0,115.0,113.5,114.0,3469518
2024-12-12,114.0,115.0,113.5,114.0,3674793
2024-12-13,113.5,115.0,113.5,114.5,5487240
2024-12-16,114.5,117.0,114.5,117.0,8757716
2024-12-17,116.0,117.5,115.0,116.0,10804355
2024-12-18,115.5,116.5,115.0,116.0,8084623
2024-12-19,115.0,116.0,114.5,116.0,8936072
2024-12-20,115.5,115.5,113.0,113.0,12591285
2024-12-23,114.0,115.5,113.5,115.5,7288654
2024-12-24,115.5,115.5,113.5,114.5,7116054
2024-12-25,115.0,116.0,114.5,115.5,4916584
2024-12-26,115.5,116.0,114.0,114.5,3081981
2024-12-27,114.0,115.0,114.0,114.5,2065817
2024-12-30,114.5,115.0,113.5,113.5,2815854
2024-12-31,113.0,114.0,113.0,113.5,4224736
2025-01-02,113.5,114.0,111.5,112.5,10949769
2025-01-03,112.5,113.0,111.5,112.0,9793396
2025-01-06,112.5,113.5,112.0,113.0,10444971
2025-01-07,113.5,113.5,111.5,111.5,12330430
2025-01-08,111.5,112.0,110.5,111.0,10899741
2025-01-09,111.5,112.5,111.0,112.0,2769754
2025-01-10,112.0,112.0,111.0,111.0,3714633
2025-01-13,111.0,112.0,110.5,111.5,5957011
2025-01-14,111.5,113.0,111.0,112.5,4348110
2025-01-15,112.5,112.5,111.0,111.0,4119650
2025-01-16,111.5,112.0,110.5,111.0,5948577
2025-01-17,111.0,112.0,110.5,112.0,5022081
2025-01-20,112.0,112.5,110.5,110.5,4205752
2025-01-21,110.5,111.5,110.0,111.0,3156239
2025-01-22,111.0,111.5,110.0,110.0,4493340
2025-02-03,109.5,112.5,109.5,111.5,6070793
2025-02-04,112.0,113.0,111.5,112.5,4781612
2025-02-05,113.0,113.5,111.5,112.0,4332050
2025-02-06,112.0,113.0,111.5,112.5,3151759
2025-02-07,112.0,112.5,111.5,112.0,3098920
2025-02-10,111.5,112.5,111.5,111.5,3155543
2025-02-11,112.0,112.5,110.5,111.0,4580024
2025-02-12,111.5,113.0,111.5,112.5,5592148
2025-02-13,113.0,113.5,111.5,112.0,4717613
2025-02-14,112.0,113.0,111.5,112.5,4236274
2025-02-17,112.5,113.0,112.0,112.0,4073729
2025-02-18,112.0,113.0,112.0,112.5,3517656
2025-02-19,112.5,113.0,111.5,112.0,5812931
2025-02-20,112.0,113.5,112.0,112.0,4567719
2025-02-21,113.0,114.0,112.5,113.5,4608752
2025-02-24,113.0,114.5,113.0,113.5,3425767
2025-02-25,113.0,114.5,113.0,113.5,6063136
2025-02-26,114.0,114.5,113.5,113.5,6382226
2025-02-27,114.0,115.5,114.0,114.5,10072469
2025-03-03,115.0,117.0,115.0,116.5,5872966
2025-03-04,115.5,116.0,114.5,115.0,6725533
2025-03-05,115.5,116.0,115.0,115.0,4429528
2025-03-06,115.0,117.0,115.0,116.5,6767050
2025-03-07,117.0,118.0,116.5,117.0,5524671
2025-03-10,117.0,117.5,116.5,116.5,3557532
2025-03-11,115.5,117.5,115.5,116.5,6713817
2025-03-12,117.0,117.5,116.5,117.0,6318951
2025-03-13,117.0,117.5,116.0,117.0,4493564
2025-03-14,117.5,117.5,116.5,117.0,4361627
2025-03-17,117.0,117.5,115.5,116.0,6695701
2025-03-18,116.0,117.0,115.5,117.0,4366208
2025-03-19,117.0,117.0,116.0,116.5,3443575
2025-03-20,116.5,117.5,116.0,117.5,4434445
2025-03-21,117.5,118.5,117.0,118.5,8415598
2025-03-24,118.0,118.5,117.5,118.5,2825823
2025-03-25,118.5,119.0,117.0,117.0,3470254
2025-03-26,117.0,118.0,116.5,118.0,2479320
2025-03-27,117.5,118.0,117.0,118.0,2563362
2025-03-28,117.5,118.0,117.0,117.5,3551183
2025-03-31,116.0,118.0,116.0,116.5,6682347
2025-04-01,116.5,117.5,116.0,116.0,6092652
2025-04-02,116.0,116.5,115.5,116.0,4765477
2025-04-07,109.5,113.5,109.0,113.0,15347869
2025-04-08,115.0,116.0,110.0,113.0,25110748
2025-04-09,111.5,119.0,111.0,115.0,34936131
2025-04-10,116.0,120.5,114.0,119.0,27084097
2025-04-11,119.0,120.0,116.5,117.0,17095172
2025-04-14,116.5,118.0,115.0,115.0,10194528
