date,open,high,low,close,volume
2024-11-14,468.5,474.0,447.0,449.0,3411065
2024-11-15,455.0,471.0,440.0,465.0,4986049
2024-11-18,452.0,458.0,440.5,440.5,4535536
2024-11-19,440.0,451.0,433.0,441.5,2769476
2024-11-20,441.5,451.5,437.0,440.0,2285184
2024-11-21,443.0,443.0,431.0,431.0,2184816
2024-11-22,438.0,445.0,433.5,436.0,2038630
2024-11-25,446.0,461.5,440.5,441.0,4329604
2024-11-26,438.5,444.0,431.0,437.5,1925019
2024-11-27,442.0,442.0,428.5,428.5,2127262
2024-11-28,428.5,433.5,408.0,411.5,4509870
2024-11-29,408.5,426.0,408.0,421.5,5112243
2024-12-02,427.0,428.0,414.0,416.0,2270307
2024-12-03,421.5,422.0,409.0,420.0,2795552
2024-12-04,422.5,428.5,420.5,428.0,2741302
2024-12-05,430.0,432.5,421.0,421.0,2366081
2024-12-06,421.5,428.5,417.0,417.5,1543441
2024-12-09,423.0,423.0,409.0,411.5,2206611
2024-12-10,425.0,452.5,425.0,445.5,6300701
2024-12-11,437.0,440.0,413.5,417.5,5394383
2024-12-12,417.5,429.5,411.0,413.0,2705905
2024-12-13,416.0,417.5,401.5,401.5,4021250
2024-12-16,408.0,414.5,388.5,390.0,3206887
2024-12-17,390.5,408.5,390.5,405.5,2474682
2024-12-18,401.0,409.5,397.0,406.0,1614579
2024-12-19,394.0,404.0,393.5,403.0,1995514
2024-12-20,405.5,410.5,398.0,398.0,2370915
2024-12-23,407.5,418.0,403.5,411.0,1779406
2024-12-24,418.0,422.5,411.0,413.0,1954259
2024-12-25,416.5,422.5,413.5,418.5,1588012
2024-12-26,418.5,422.5,415.5,419.0,1171841
2024-12-27,421.0,426.5,410.5,413.5,1348669
2024-12-30,413.0,417.0,404.5,404.5,845237
2024-12-31,398.5,406.0,396.5,403.5,985991
2025-01-02,407.0,407.0,377.0,379.0,4316837
2025-01-03,383.0,396.0,374.5,393.0,2990606
2025-01-06,393.0,413.0,393.0,413.0,2217630
2025-01-07,415.0,423.5,404.5,407.0,2165567
2025-01-08,407.0,417.5,402.0,408.5,1247315
2025-01-09,407.5,410.0,402.5,406.0,1257189
2025-01-10,405.0,405.5,387.5,392.5,3126131
2025-01-13,398.0,403.0,368.0,371.0,3881240
2025-01-14,371.0,376.0,369.5,372.5,3110652
2025-01-15,372.5,378.5,369.0,371.0,1647410
2025-01-16,377.0,387.0,374.0,385.5,1773818
2025-01-17,379.0,397.0,372.0,394.5,2589159
2025-01-20,390.0,403.0,390.0,400.0,1063873
2025-01-21,400.0,401.5,389.5,392.5,1727176
2025-01-22,395.5,400.5,389.5,393.0,1894917
2025-02-03,378.0,384.0,374.0,376.0,1902205
2025-02-04,377.5,383.5,369.5,379.0,1557974
2025-02-05,383.0,394.5,383.0,383.5,1874093
2025-02-06,383.5,396.5,383.5,391.0,2041970
2025-02-07,390.0,390.0,381.5,386.0,1519220
2025-02-10,386.0,386.0,373.5,373.5,1671139
2025-02-11,373.0,385.0,363.0,366.0,3149035
2025-02-12,363.5,367.5,354.0,354.0,2790177
2025-02-13,389.0,389.0,382.5,389.0,7118419
2025-02-14,396.0,425.0,391.5,422.5,10904437
2025-02-17,425.0,427.5,416.5,420.5,5124432
2025-02-18,422.0,430.0,418.0,422.0,3325746
2025-02-19,422.0,437.0,422.0,432.5,3252422
2025-02-20,433.0,470.5,433.0,464.0,8491920
2025-02-21,461.0,478.0,456.5,471.5,7015553
2025-02-24,467.0,475.0,459.0,463.0,3063073
2025-02-25,456.0,462.5,453.5,461.0,4692834
2025-02-26,455.0,459.5,447.5,448.5,2725421
2025-02-27,448.5,456.5,448.0,452.5,3349811
2025-03-03,444.0,455.5,443.0,450.0,1896232
2025-03-04,443.5,443.5,428.5,439.0,3298891
2025-03-05,432.5,437.5,430.5,432.5,3727882
2025-03-06,435.0,441.5,423.5,425.5,2108771
2025-03-07,423.0,429.0,416.5,420.0,1783222
2025-03-10,423.5,423.5,405.5,406.0,1653411
2025-03-11,395.5,421.5,385.5,413.0,3377142
2025-03-12,413.0,427.0,411.5,420.5,2263849
2025-03-13,422.0,425.5,404.0,404.5,3200045
2025-03-14,404.5,439.0,397.0,434.5,5743078
2025-03-17,439.5,451.0,438.0,439.0,3613016
2025-03-18,441.5,446.0,439.0,443.0,1185873
2025-03-19,442.0,456.0,442.0,453.0,3019584
2025-03-20,457.5,459.5,444.0,453.5,2130798
2025-03-21,453.5,453.5,437.5,438.5,1623414
2025-03-24,440.0,444.0,426.0,426.0,895350
2025-03-25,431.0,445.5,431.0,433.5,1358639
2025-03-26,433.5,453.5,433.5,437.5,1104734
2025-03-27,429.5,437.5,425.0,427.0,615936
2025-03-28,424.5,424.5,408.0,409.5,839793
2025-03-31,393.0,398.0,377.0,377.5,1825894
2025-04-01,388.0,401.0,380.5,400.5,927964
2025-04-02,398.0,409.5,390.0,408.5,1405189
2025-04-07,368.0,380.0,368.0,368.0,2004612
2025-04-08,377.0,379.0,351.0,356.0,4852411
2025-04-09,345.5,346.0,320.5,320.5,3418333
2025-04-10,352.5,352.5,339.5,352.5,4391255
2025-04-11,334.0,387.5,317.5,387.5,5359222
2025-04-14,426.0,426.0,402.0,426.0,5641089
2025-04-15,426.0,428.0,412.0,415.5,3224878
2025-04-16,416.0,428.5,410.5,417.5,3398195
2025-04-17,416.5,459.0,415.0,459.0,5568382
2025-04-18,454.5,455.0,419.5,428.0,4785433
2025-04-21,426.5,437.0,414.0,424.0,3089123
2025-04-22,418.0,434.0,405.5,415.0,3077565
