date,open,high,low,close,volume
2024-11-14,16.9,17.0,16.75,16.85,39490818
2024-11-15,16.95,17.35,16.9,17.05,33346819
2024-11-18,17.0,17.2,17.0,17.15,28612742
2024-11-19,17.15,17.15,16.95,17.15,35446879
2024-11-20,17.1,17.3,17.1,17.25,28467299
2024-11-21,17.2,17.3,17.15,17.2,23083637
2024-11-22,17.3,17.4,17.2,17.2,18787811
2024-11-25,17.35,17.6,17.3,17.45,68699442
2024-11-26,17.45,17.55,17.3,17.45,20957442
2024-11-27,17.4,17.5,17.2,17.2,27890279
2024-11-28,17.25,17.3,17.15,17.2,25309893
2024-11-29,17.1,17.25,16.85,17.2,44273887
2024-12-02,17.35,17.55,17.35,17.55,68494544
2024-12-03,17.6,17.85,17.5,17.85,85578596
2024-12-04,17.85,17.9,17.75,17.9,45802630
2024-12-05,17.95,18.1,17.9,18.0,39483703
2024-12-06,18.0,18.05,17.9,18.05,30828800
2024-12-09,18.05,18.1,17.9,18.0,37930111
2024-12-10,18.1,18.15,17.85,18.0,54884063
2024-12-11,17.85,18.0,17.85,18.0,34661525
2024-12-12,18.0,18.3,17.9,18.25,66697161
2024-12-13,18.25,18.25,18.0,18.1,43412395
2024-12-16,18.1,18.3,18.1,18.1,39525616
2024-12-17,18.1,18.15,17.7,18.05,95903162
2024-12-18,17.95,18.1,17.8,17.95,45360912
2024-12-19,17.7,17.8,17.4,17.5,103757055
2024-12-20,17.4,17.45,17.2,17.25,80637413
2024-12-23,17.45,17.75,17.45,17.75,42232343
2024-12-24,17.8,17.85,17.6,17.85,38421030
2024-12-25,17.85,17.9,17.65,17.65,23245771
2024-12-26,17.75,17.75,17.5,17.55,14368913
2024-12-27,17.55,17.6,17.45,17.55,14519157
2024-12-30,17.55,17.7,17.3,17.3,86600821
2024-12-31,17.3,17.4,17.1,17.2,95171758
2025-01-02,17.15,17.3,16.85,16.85,132946068
2025-01-03,17.0,17.35,16.95,17.3,64642368
2025-01-06,17.35,17.6,17.25,17.45,64363895
2025-01-07,17.5,17.6,17.35,17.45,56235336
2025-01-08,17.35,17.45,17.35,17.45,36108690
2025-01-09,17.35,17.6,17.35,17.35,35006183
2025-01-10,17.2,17.25,16.9,17.05,96054929
2025-01-13,16.85,16.95,16.5,16.65,68478083
2025-01-14,16.6,17.05,16.6,17.05,41728253
2025-01-15,17.1,17.15,16.9,17.0,24778561
2025-01-16,17.2,17.2,16.95,16.95,23839760
2025-01-17,17.05,17.1,16.9,17.05,22416441
2025-01-20,17.0,17.1,16.9,16.9,20718393
2025-01-21,16.95,17.2,16.9,17.1,24664893
2025-01-22,17.2,17.3,17.15,17.3,33820000
2025-02-03,16.8,17.05,16.8,17.0,57629013
2025-02-04,17.1,17.1,16.8,16.8,42891088
2025-02-05,17.0,17.15,16.95,17.15,36846779
2025-02-06,17.2,17.2,17.05,17.2,15098847
2025-02-07,17.15,17.3,17.1,17.3,26021765
2025-02-10,17.3,17.75,17.3,17.75,86587283
2025-02-11,17.8,17.8,17.6,17.65,29539113
2025-02-12,17.75,17.75,17.55,17.7,37453187
2025-02-13,17.75,17.95,17.6,17.95,47116184
