date,open,high,low,close,volume
2024-11-14,5.88,5.9,5.82,5.82,2000445
2024-11-15,5.82,5.87,5.78,5.78,1974963
2024-11-18,5.91,6.17,5.91,6.01,6547471
2024-11-19,5.96,5.97,5.79,5.83,4479043
2024-11-20,5.83,5.85,5.8,5.83,2063653
2024-11-21,5.82,5.87,5.81,5.84,1824455
2024-11-22,5.83,5.84,5.68,5.68,2915255
2024-11-25,5.72,5.73,5.6,5.62,2196077
2024-11-26,5.61,5.67,5.59,5.65,1598331
2024-11-27,5.65,5.7,5.6,5.69,1538755
2024-11-28,5.69,5.74,5.66,5.7,1845874
2024-11-29,5.7,5.76,5.68,5.71,1794179
2024-12-02,5.68,5.77,5.68,5.76,1870301
2024-12-03,5.75,5.83,5.72,5.82,2428813
2024-12-04,5.81,5.83,5.77,5.79,1576013
2024-12-05,5.78,5.81,5.74,5.75,1358364
2024-12-06,5.76,5.84,5.75,5.79,1995810
2024-12-09,5.8,5.9,5.78,5.83,2487079
2024-12-10,6.01,6.05,5.85,5.85,2760017
2024-12-11,5.85,5.9,5.83,5.84,1609640
2024-12-12,5.84,5.88,5.82,5.87,1588870
2024-12-13,5.85,5.85,5.68,5.68,2863961
2024-12-16,5.69,5.72,5.63,5.64,1879218
2024-12-17,5.64,5.69,5.63,5.64,1579253
2024-12-18,5.72,5.81,5.68,5.69,2264146
2024-12-19,5.66,5.71,5.6,5.7,1639712
2024-12-20,5.69,5.71,5.62,5.64,1679166
2024-12-23,5.65,5.78,5.64,5.73,2584025
2024-12-24,5.74,5.77,5.72,5.75,1515279
2024-12-25,5.76,5.82,5.75,5.79,1802800
2024-12-26,5.79,5.79,5.73,5.75,1307256
2024-12-27,5.75,5.78,5.71,5.77,1604349
2024-12-30,5.75,5.83,5.74,5.81,1858812
2024-12-31,5.8,5.83,5.73,5.73,2076061
2025-01-02,5.74,5.76,5.52,5.55,3008805
2025-01-03,5.55,5.61,5.49,5.51,1842138
2025-01-06,5.54,5.55,5.39,5.47,1764206
2025-01-07,5.48,5.49,5.4,5.47,1362045
2025-01-08,5.46,5.49,5.33,5.41,2117463
2025-01-09,5.4,5.4,5.31,5.33,1545874
2025-01-10,5.33,5.36,5.23,5.23,1492319
2025-01-13,5.21,5.26,5.15,5.22,1466092
2025-01-14,5.22,5.33,5.21,5.3,1742838
2025-01-15,5.29,5.35,5.29,5.34,1621177
2025-01-16,5.35,5.42,5.31,5.33,1658501
2025-01-17,5.33,5.4,5.28,5.36,1421483
2025-01-20,5.4,5.42,5.34,5.34,1112610
2025-01-21,5.36,5.4,5.3,5.32,1619624
2025-01-22,5.31,5.33,5.2,5.22,1671071
2025-01-23,5.26,5.37,5.26,5.29,1816970
2025-01-24,5.3,5.35,5.28,5.32,1306900
2025-01-27,5.34,5.39,5.32,5.37,1534080
2025-02-05,5.39,5.39,5.23,5.24,1899863
2025-02-06,5.24,5.26,5.18,5.26,1722009
2025-02-07,5.25,5.31,5.22,5.27,2810348
2025-02-10,5.25,5.3,5.24,5.26,1592811
2025-02-11,5.27,5.28,5.21,5.22,1730830
2025-02-12,5.23,5.24,5.17,5.24,1806490
2025-02-13,5.24,5.32,5.22,5.27,2474043
2025-02-14,5.27,5.28,5.21,5.27,1594756
2025-02-17,5.28,5.31,5.23,5.27,1937471
2025-02-18,5.27,5.33,5.24,5.26,2268984
2025-02-19,5.25,5.31,5.25,5.27,1803146
2025-02-20,5.26,5.26,5.14,5.22,3122753
2025-02-21,5.21,5.22,5.11,5.12,3018672
2025-02-24,5.13,5.32,5.11,5.26,4243484
2025-02-25,5.26,5.31,5.18,5.19,2820701
2025-02-26,5.19,5.37,5.19,5.26,3452553
2025-02-27,5.26,5.28,5.21,5.24,2086834
2025-02-28,5.23,5.27,5.21,5.21,2335558
2025-03-03,5.23,5.28,5.18,5.2,2121492
2025-03-04,5.18,5.2,5.13,5.15,2052755
2025-03-05,5.15,5.16,5.1,5.15,1944133
2025-03-06,5.16,5.19,5.12,5.17,1858716
2025-03-07,5.16,5.18,5.14,5.14,1334607
2025-03-10,5.15,5.16,5.08,5.09,1973362
2025-03-11,5.07,5.08,5.04,5.08,1620188
2025-03-12,5.07,5.1,5.05,5.08,1553410
2025-03-13,5.08,5.11,5.05,5.06,1591300
2025-03-14,5.07,5.22,5.06,5.21,3593839
2025-03-17,5.23,5.28,5.22,5.24,1941589
2025-03-18,5.26,5.27,5.21,5.22,1289079
2025-03-19,5.21,5.23,5.18,5.2,1334836
2025-03-20,5.21,5.22,5.17,5.18,1234182
2025-03-21,5.18,5.24,5.16,5.18,2061461
2025-03-24,5.2,5.21,5.15,5.17,1421286
2025-03-25,5.18,5.26,5.17,5.24,2073365
2025-03-26,5.24,5.26,5.18,5.19,1799821
2025-03-27,5.19,5.2,5.16,5.17,1310824
2025-03-28,5.17,5.18,5.1,5.13,1605046
2025-03-31,5.1,5.14,4.98,4.99,2890356
2025-04-01,5.01,5.02,4.97,5.0,2248656
2025-04-02,4.99,5.03,4.97,5.01,1503845
2025-04-03,4.98,5.09,4.98,5.04,2010484
2025-04-07,4.93,4.93,4.69,4.81,5073432
2025-04-08,4.82,5.06,4.81,5.06,5046210
2025-04-09,5.04,5.12,4.95,5.12,3601533
2025-04-10,5.15,5.15,5.03,5.11,2064481
2025-04-11,5.1,5.1,5.04,5.08,1535727
2025-04-14,5.09,5.09,5.05,5.06,1217687
2025-04-15,5.06,5.11,5.04,5.11,1418463
2025-04-16,5.11,5.21,5.06,5.21,3103097
2025-04-17,5.17,5.24,5.15,5.24,1928507
2025-04-18,5.22,5.25,5.2,5.23,1085690
2025-04-21,5.23,5.27,5.19,5.19,1485170
2025-04-22,5.18,5.28,5.18,5.26,1838827
2025-04-23,5.27,5.29,5.21,5.21,1146419
2025-04-24,5.22,5.25,5.2,5.25,1137389
2025-04-25,5.25,5.29,5.23,5.25,1267136
2025-04-28,5.25,5.26,5.2,5.22,1122778
2025-04-29,5.26,5.32,5.22,5.24,1867135
2025-04-30,5.23,5.27,5.2,5.24,1407357
2025-05-06,5.27,5.27,5.23,5.26,1669862
2025-05-07,5.33,5.35,5.26,5.31,2057347
2025-05-08,5.3,5.4,5.28,5.32,2379219
2025-05-09,5.33,5.34,5.28,5.29,1320521
2025-05-12,5.31,5.34,5.27,5.33,1488515
2025-05-13,5.34,5.46,5.32,5.44,2961499
2025-05-14,5.43,5.51,5.42,5.5,1616006
2025-05-15,5.48,5.54,5.48,5.52,2092023
2025-05-16,5.52,5.56,5.43,5.48,1715176
2025-05-19,5.46,5.48,5.42,5.45,1125447
2025-05-20,5.45,5.51,5.43,5.49,1061610
2025-05-21,5.49,5.55,5.47,5.5,1503351
2025-05-22,5.5,5.53,5.47,5.52,1192847
2025-05-23,5.52,5.55,5.44,5.44,1286905
2025-05-26,5.43,5.47,5.39,5.42,1251788
2025-05-27,5.42,5.43,5.35,5.36,1444354
2025-05-28,5.36,5.39,5.33,5.36,904068
