date,open,high,low,close,volume
2024-11-14,4.51,4.52,4.35,4.35,6892390
2024-11-15,4.34,4.49,4.33,4.36,7781168
2024-11-18,4.45,4.49,4.35,4.36,8344956
2024-11-19,4.37,4.39,4.24,4.35,7423276
2024-11-20,4.36,4.38,4.32,4.36,4485234
2024-11-21,4.36,4.37,4.3,4.32,4365905
2024-11-22,4.31,4.34,4.19,4.19,5749918
2024-11-25,4.19,4.21,4.11,4.15,5393122
2024-11-26,4.14,4.19,4.13,4.14,4207392
2024-11-27,4.14,4.26,4.1,4.25,5698235
2024-11-28,4.25,4.26,4.2,4.21,3450279
2024-11-29,4.21,4.28,4.2,4.25,4272207
2024-12-02,4.26,4.29,4.25,4.27,4299433
2024-12-03,4.27,4.28,4.23,4.26,3951050
2024-12-04,4.26,4.27,4.2,4.21,4497922
2024-12-05,4.2,4.23,4.19,4.21,3359816
2024-12-06,4.21,4.27,4.2,4.26,4792842
2024-12-09,4.26,4.28,4.21,4.24,4294867
2024-12-10,4.31,4.36,4.28,4.3,7646782
2024-12-11,4.29,4.35,4.26,4.34,5807745
2024-12-12,4.34,4.37,4.31,4.34,5101244
2024-12-13,4.33,4.39,4.29,4.31,7004939
2024-12-16,4.3,4.33,4.24,4.25,4272092
2024-12-17,4.25,4.33,4.25,4.28,4629897
2024-12-18,4.28,4.38,4.28,4.33,5273382
2024-12-19,4.32,4.38,4.29,4.38,4906219
2024-12-20,4.37,4.39,4.33,4.34,4193876
2024-12-23,4.36,4.45,4.31,4.31,6394103
2024-12-24,4.32,4.36,4.3,4.35,4579971
2024-12-25,4.35,4.36,4.29,4.33,3175484
2024-12-26,4.32,4.35,4.3,4.33,3062417
2024-12-27,4.32,4.34,4.29,4.29,4353240
2024-12-30,4.31,4.41,4.29,4.4,8003195
2024-12-31,4.39,4.42,4.33,4.34,7213835
2025-01-02,4.34,4.35,4.16,4.19,7504077
2025-01-03,4.19,4.24,4.15,4.15,4851162
