date,open,high,low,close,volume
2024-11-14,54.51,55.09,52.57,52.72,567268
2024-11-15,52.3,52.77,51.19,51.19,533736
2024-11-18,50.79,51.42,49.68,49.94,482398
2024-11-19,50.25,50.9,49.01,50.4,422373
2024-11-20,50.12,51.4,50.0,50.89,451493
2024-11-21,50.77,50.78,50.06,50.49,289348
2024-11-22,50.33,50.33,47.88,47.95,539044
2024-11-25,47.95,48.46,46.87,47.42,348252
2024-11-26,47.61,48.17,47.26,47.32,252699
2024-11-27,47.33,48.4,47.3,48.24,354915
2024-11-28,48.39,48.67,47.56,47.72,264742
2024-11-29,47.72,49.0,47.61,48.46,353790
2024-12-02,48.33,49.69,48.02,49.54,383675
2024-12-03,49.42,51.09,49.25,50.64,520359
2024-12-04,50.52,50.62,49.52,49.8,323949
2024-12-05,49.72,50.26,49.32,49.73,256192
2024-12-06,49.52,54.7,49.42,53.54,1055039
2024-12-09,57.92,58.52,56.14,57.3,1562911
2024-12-10,58.83,59.06,56.07,56.29,909352
2024-12-11,55.81,56.9,55.47,56.01,462224
2024-12-12,55.62,55.87,54.67,55.41,482256
2024-12-13,54.92,55.42,54.51,54.82,582368
2024-12-16,54.53,55.42,54.19,54.53,361684
2024-12-17,54.32,55.12,53.74,53.82,309573
2024-12-18,54.12,54.72,53.78,54.42,255413
2024-12-19,53.84,55.15,53.67,54.23,309137
2024-12-20,54.2,54.85,53.93,54.11,234714
2024-12-23,54.0,55.37,53.92,54.58,340255
2024-12-24,54.39,54.92,54.39,54.77,236492
2024-12-25,55.82,56.32,53.82,53.96,382330
2024-12-26,53.59,54.39,53.32,53.83,204623
2024-12-27,53.72,53.8,52.64,53.11,320379
2024-12-30,52.87,54.72,52.84,54.42,335452
2024-12-31,54.4,54.4,53.34,53.36,272688
2025-01-02,53.35,53.61,51.02,51.38,350818
2025-01-03,51.37,51.9,50.53,50.69,257327
2025-01-06,51.01,51.82,50.13,51.22,306606
2025-01-07,50.92,50.97,49.77,50.7,283194
2025-01-08,50.48,50.86,49.45,50.23,226504
2025-01-09,50.31,51.97,50.31,50.93,216653
2025-01-10,51.79,52.62,51.26,51.68,334537
2025-01-13,50.95,51.95,50.76,51.49,200885
2025-01-14,52.13,53.67,51.84,53.32,326687
2025-01-15,53.22,53.22,50.85,51.6,387271
2025-01-16,52.14,53.08,51.53,51.85,220881
2025-01-17,51.54,51.89,51.2,51.32,209879
2025-01-20,51.94,55.01,51.94,54.35,578833
2025-01-21,54.35,54.62,52.83,53.81,379054
2025-01-22,53.6,53.95,52.69,52.89,223447
2025-01-23,53.42,53.87,52.69,52.7,233257
2025-01-24,52.67,55.32,52.5,54.18,480684
2025-01-27,54.19,54.6,53.65,53.68,219337
2025-02-05,54.22,54.57,53.6,54.31,269885
2025-02-06,54.32,56.68,54.01,56.37,470491
2025-02-07,56.73,57.32,55.72,56.49,436211
2025-02-10,56.3,57.5,56.27,56.92,301618
2025-02-11,57.12,57.18,55.82,55.83,242115
2025-02-12,55.85,56.1,55.28,55.95,272208
2025-02-13,55.92,56.39,55.07,55.18,247498
2025-02-14,55.37,58.48,55.37,57.8,723356
2025-02-17,59.16,60.88,58.42,60.64,766883
2025-02-18,60.32,61.24,59.5,59.8,478964
2025-02-19,59.5,62.3,59.12,60.82,493715
2025-02-20,60.8,63.2,60.53,62.68,531287
2025-02-21,62.82,67.57,62.82,66.73,753723
2025-02-24,65.52,65.52,61.72,61.93,965106
2025-02-25,60.02,61.62,60.02,60.8,525984
2025-02-26,61.32,62.95,61.14,62.75,430342
2025-02-27,62.07,62.76,60.18,60.77,511397
2025-02-28,60.21,60.92,58.97,59.45,426529
2025-03-03,59.76,60.32,58.36,58.99,403761
2025-03-04,58.42,58.98,57.97,58.7,316723
2025-03-05,59.18,59.25,57.84,58.22,258607
2025-03-06,58.82,61.06,58.82,60.7,438067
2025-03-07,60.32,61.47,60.17,60.83,349128
2025-03-10,61.66,61.81,59.68,60.32,288093
2025-03-11,59.21,60.13,59.03,59.95,225145
2025-03-12,60.07,61.04,59.72,59.91,200124
2025-03-13,59.89,60.29,59.1,59.42,170318
2025-03-14,59.67,62.73,59.43,62.23,559670
2025-03-17,62.52,62.82,61.74,62.35,259844
2025-03-18,66.12,68.75,65.52,68.0,978984
2025-03-19,68.01,69.0,67.55,68.32,549035
2025-03-20,68.33,68.85,66.64,67.89,391345
2025-03-21,67.48,67.89,65.04,65.3,470393
2025-03-24,65.34,66.12,65.12,65.68,278489
2025-03-25,65.65,66.21,64.75,64.91,211481
2025-03-26,64.91,65.46,63.94,64.06,215777
2025-03-27,63.82,66.44,63.71,66.32,365477
2025-03-28,66.29,67.79,65.9,66.11,291557
2025-03-31,65.42,66.8,65.2,65.64,226716
2025-04-01,66.02,68.32,65.79,66.55,478781
2025-04-02,66.55,66.55,64.09,64.37,383466
2025-04-03,63.82,64.71,61.74,61.84,502840
2025-04-07,56.13,56.7,55.49,55.49,421011
2025-04-08,56.4,56.46,49.77,49.93,1272885
2025-04-09,48.12,49.57,46.8,49.57,1207097
